Ident,Type,Origin,Origin Name,Origin City,Destination,Destination Name,Destination City,Departure Time,Arrival Time,Enroute
DAL2097,A319,KMSP,Minneapolis/St Paul Intl,"Minneapolis, MN",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 17:55:00,2017-02-07 21:38:00,5:43
ASA215,B738,KSNA,John Wayne,"Santa Ana, CA",KSEA,Seattle-Tacoma Intl,"Seattle, WA",2017-02-07 17:57:00,2017-02-07 20:26:00,2:28
WSN13,PC12,KSLC,Salt Lake City Intl,"Salt Lake City, UT",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 17:58:00,2017-02-07 19:26:00,2:27
SWA4171,B737,KSNA,John Wayne,"Santa Ana, CA",KSFO,San Francisco Int'l,"San Francisco, CA",2017-02-07 17:59:00,2017-02-07 19:05:00,1:06
BLK36,GALX ,KSNA,John Wayne,"Santa Ana, CA",KPSP,Palm Springs Intl,"Palm Springs, CA",2017-02-07 18:01:00,2017-02-07 18:23:00,0:22
SWA4664,B737,KSNA,John Wayne,"Santa Ana, CA",KSJC,San Jose Int'l,"San Jose, CA",2017-02-07 18:04:00,2017-02-07 19:05:00,1:01
EJA365,C680,KCRQ,McClellan-Palomar,"Carlsbad, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 18:05:00,2017-02-07 18:28:00,0:23
SWA615,B737,KSNA,John Wayne,"Santa Ana, CA",KOAK,Metro Oakland Intl,"Oakland, CA",2017-02-07 18:05:00,2017-02-07 19:08:00,1:03
N507CP,SR22,KSNA,John Wayne,"Santa Ana, CA",KMYF,Montgomery-Gibbs Exec,"San Diego, CA",2017-02-07 18:08:00,2017-02-07 18:38:00,0:30
UAL684,A320,KIAH,Houston Bush Int'ctl,"Houston, TX",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 18:10:00,2017-02-07 19:13:00,3:03
SWA661,B737,KSMF,Sacramento Intl,"Sacramento, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 18:14:00,2017-02-07 19:19:00,1:05
AAL1034,B738,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 18:19:00,2017-02-07 18:15:00,0:56
N225AS,E50P,L 34.41560 -120.25320,"Santa Ynez, CA","Santa Ynez, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 18:20:00,2017-02-07 19:22:00,1:02
N184SD,AS50,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 18:23:00,2017-02-07 20:06:00,1:42
SKW3404,E75L,KSJC,San Jose Int'l,"San Jose, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 18:24:00,2017-02-07 19:29:00,1:05
SWA1890,B737,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 18:28:00,2017-02-07 18:33:00,1:05
SWA859,B737,KSNA,John Wayne,"Santa Ana, CA",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-07 18:28:00,2017-02-07 20:18:00,0:50
SWA4386,B737,KOAK,Metro Oakland Intl,"Oakland, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 18:29:00,2017-02-07 19:34:00,1:05
TMC610,CL60,KSNA,John Wayne,"Santa Ana, CA",KMRY,Monterey Rgnl,"Monterey, CA",2017-02-07 18:32:00,2017-02-07 19:26:00,0:54
UAL1075,B737,KEWR,Newark Liberty Intl,"Newark, NJ",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 18:36:00,2017-02-07 21:15:00,5:39
DAL952,B712,KSNA,John Wayne,"Santa Ana, CA",KSLC,Salt Lake City Intl,"Salt Lake City, UT",2017-02-07 18:47:00,2017-02-07 21:16:00,1:29
QXE2700,DH8D,KSNA,John Wayne,"Santa Ana, CA",KRNO,Reno/Tahoe Intl,"Reno, NV",2017-02-07 18:55:00,2017-02-07 20:17:00,1:22
CPZ5739,E170,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 18:57:00,2017-02-07 21:13:00,2:16
SWA151,B737,KSFO,San Francisco Int'l,"San Francisco, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 18:57:00,2017-02-07 20:01:00,1:04
CPZ5818,E170,KSNA,John Wayne,"Santa Ana, CA",KSEA,Seattle-Tacoma Intl,"Seattle, WA",2017-02-07 18:59:00,2017-02-07 21:29:00,2:30
SWA4631,B737,KSNA,John Wayne,"Santa Ana, CA",KDEN,Denver Intl,"Denver, CO",2017-02-07 19:01:00,2017-02-07 21:46:00,1:45
UAL562,B738,KDEN,Denver Intl,"Denver, CO",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 19:01:00,2017-02-07 20:19:00,2:18
ASA510,B738,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 19:08:00,2017-02-07 21:22:00,2:13
N771PB,BE58,KSBA,Santa Barbara Muni,"Santa Barbara, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 19:10:00,2017-02-07 19:51:00,0:41
SWA4427,B737,KSJC,San Jose Int'l,"San Jose, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 19:10:00,2017-02-07 20:07:00,0:57
FDX1369,A306,KSNA,John Wayne,"Santa Ana, CA",KMEM,Memphis Intl,"Memphis, TN",2017-02-07 19:10:00,2017-02-08 00:20:00,3:10
SWA578,B737,KDAL,Dallas Love Fld,"Dallas, TX",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 19:12:00,2017-02-07 20:11:00,2:59
SWA3205,B737,KSNA,John Wayne,"Santa Ana, CA",KSMF,Sacramento Intl,"Sacramento, CA",2017-02-07 19:19:00,2017-02-07 20:31:00,1:12
SWA1693,B737,KSNA,John Wayne,"Santa Ana, CA",KSMF,Sacramento Intl,"Sacramento, CA",2017-02-07 19:22:00,2017-02-07 20:35:00,1:13
UAL1609,B738,KSFO,San Francisco Int'l,"San Francisco, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 19:22:00,2017-02-07 20:26:00,1:04
FFT714,A319,KSNA,John Wayne,"Santa Ana, CA",KDEN,Denver Intl,"Denver, CO",2017-02-07 19:22:00,2017-02-07 22:02:00,1:40
SWA3909,B737,KSJC,San Jose Int'l,"San Jose, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 19:24:00,2017-02-07 20:21:00,0:57
AAL1278,B738,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 19:26:00,2017-02-07 20:18:00,2:52
UAL529,A320,KSNA,John Wayne,"Santa Ana, CA",KSFO,San Francisco Int'l,"San Francisco, CA",2017-02-07 19:28:00,2017-02-07 20:39:00,1:11
UPS913,B752,KSNA,John Wayne,"Santa Ana, CA",KSDF,Muhammad Ali Intl,"Louisville, KY",2017-02-07 19:31:00,2017-02-08 01:41:00,3:10
N49WC,B350,KLAX,Los Angeles Intl,"Los Angeles, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 19:35:00,2017-02-07 19:54:00,0:19
WCC49,B350,KLAX,Los Angeles Intl,"Los Angeles, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 19:36:00,2017-02-07 19:55:00,0:18
DJR429,C25B,KCXL,Calexico Intl,"Calexico, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 19:37:00,2017-02-07 20:17:00,0:39
SWA4093,B737,KLAS,Harry Reid Intl,"Las Vegas, NV",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 19:38:00,2017-02-07 20:24:00,0:46
BLK49,C25C,KSNA,John Wayne,"Santa Ana, CA",KMRY,Monterey Rgnl,"Monterey, CA",2017-02-07 19:48:00,2017-02-07 20:47:00,0:58
RSP929,E50P,KSNA,John Wayne,"Santa Ana, CA",KLAX,Los Angeles Intl,"Los Angeles, CA",2017-02-07 19:52:00,2017-02-07 20:11:00,0:19
SWA1226,B737,KSNA,John Wayne,"Santa Ana, CA",KOAK,Metro Oakland Intl,"Oakland, CA",2017-02-07 19:53:00,2017-02-07 20:56:00,1:02
N863MF,GLF5,KOAK,Metro Oakland Intl,"Oakland, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 19:54:00,2017-02-07 20:57:00,1:03
SWA1539,B737,KSNA,John Wayne,"Santa Ana, CA",KSFO,San Francisco Int'l,"San Francisco, CA",2017-02-07 19:57:00,2017-02-07 21:03:00,1:06
WSN13,PC12,KSNA,John Wayne,"Santa Ana, CA",KLGB,Daugherty Field,"Long Beach, CA",2017-02-07 19:58:00,2017-02-07 20:06:00,0:07
ASA518,B738,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 20:07:00,2017-02-07 22:28:00,2:21
BLK74,CL60,KOAK,Metro Oakland Intl,"Oakland, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 20:11:00,2017-02-07 21:19:00,1:08
N507CP,SR22,KCNO,Chino,"Chino, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 20:15:00,2017-02-07 20:31:00,0:15
N771PB,BE58,KSNA,John Wayne,"Santa Ana, CA",KWJF,General Wm J Fox Airfield,"Lancaster, CA",2017-02-07 20:17:00,2017-02-07 20:50:00,0:33
N303PM,FA50,KSNA,John Wayne,"Santa Ana, CA",KAPA,Centennial,"Denver, CO",2017-02-07 20:24:00,2017-02-07 23:04:00,1:40
N52364,,L 33.65000 -117.93333,"Santa Ana, CA","Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 20:27:00,,n/a
SKW3405,E75L,KSNA,John Wayne,"Santa Ana, CA",KSJC,San Jose Int'l,"San Jose, CA",2017-02-07 20:29:00,2017-02-07 21:36:00,1:07
DAL1491,B752,KATL,Hartsfield-Jackson Intl,"Atlanta, GA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 20:31:00,2017-02-07 21:57:00,4:26
SWA4387,B737,KSNA,John Wayne,"Santa Ana, CA",KSJC,San Jose Int'l,"San Jose, CA",2017-02-07 20:32:00,2017-02-07 21:39:00,1:06
SWA3176,B737,KSMF,Sacramento Intl,"Sacramento, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 20:39:00,2017-02-07 21:46:00,1:07
SWA151,B737,KSNA,John Wayne,"Santa Ana, CA",KDEN,Denver Intl,"Denver, CO",2017-02-07 20:45:00,2017-02-07 23:33:00,1:47
SWA3995,B737,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 20:46:00,2017-02-07 20:42:00,0:56
SWA578,B737,KSNA,John Wayne,"Santa Ana, CA",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-07 20:48:00,2017-02-07 22:39:00,0:50
SWA4428,B737,KSNA,John Wayne,"Santa Ana, CA",KSMF,Sacramento Intl,"Sacramento, CA",2017-02-07 20:50:00,2017-02-07 22:01:00,1:11
SWA4307,B737,KSFO,San Francisco Int'l,"San Francisco, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 20:57:00,2017-02-07 22:04:00,1:06
SWA1059,B737,KDEN,Denver Intl,"Denver, CO",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 20:57:00,2017-02-07 22:05:00,2:08
SWA4345,B737,KOAK,Metro Oakland Intl,"Oakland, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 21:01:00,2017-02-07 22:07:00,1:06
SWA3910,B737,KSNA,John Wayne,"Santa Ana, CA",KOAK,Metro Oakland Intl,"Oakland, CA",2017-02-07 21:04:00,2017-02-07 22:07:00,1:02
DAL1693,B712,KSLC,Salt Lake City Intl,"Salt Lake City, UT",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 21:04:00,2017-02-07 21:33:00,1:29
BLK49,C25C,KMRY,Monterey Rgnl,"Monterey, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 21:06:00,2017-02-07 22:00:00,0:54
ASA505,B738,KSNA,John Wayne,"Santa Ana, CA",KSEA,Seattle-Tacoma Intl,"Seattle, WA",2017-02-07 21:06:00,2017-02-07 23:41:00,2:35
SWA4093,B737,KSNA,John Wayne,"Santa Ana, CA",KSFO,San Francisco Int'l,"San Francisco, CA",2017-02-07 21:08:00,2017-02-07 22:13:00,1:04
UAL1241,A320,KIAH,Houston Bush Int'ctl,"Houston, TX",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 21:09:00,2017-02-07 22:09:00,3:00
DAL2097,A319,KSLC,Salt Lake City Intl,"Salt Lake City, UT",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 21:10:00,2017-02-07 21:38:00,1:28
SWA1717,B737,KLAS,Harry Reid Intl,"Las Vegas, NV",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 21:17:00,2017-02-07 21:59:00,0:42
BLK10,BE40,KAPA,Centennial,"Denver, CO",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 21:17:00,2017-02-07 22:36:00,2:19
UAL1658,B737,KSNA,John Wayne,"Santa Ana, CA",KEWR,Newark Liberty Intl,"Newark, NJ",2017-02-07 21:17:00,2017-02-08 04:41:00,4:24
SWA9024,B737,KSJC,San Jose Int'l,"San Jose, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 21:28:00,2017-02-07 21:28:00,0:00
SWA3995,B737,KSNA,John Wayne,"Santa Ana, CA",KSJC,San Jose Int'l,"San Jose, CA",2017-02-07 21:28:00,2017-02-07 22:29:00,1:01
N863MF,GLF5,KSNA,John Wayne,"Santa Ana, CA",KSAT,San Antonio Intl,"San Antonio, TX",2017-02-07 21:29:00,2017-02-08 01:34:00,2:04
N61FF,CL60,KSLC,Salt Lake City Intl,"Salt Lake City, UT",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 21:34:00,2017-02-07 22:05:00,1:31
SWA1383,B737,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-07 21:56:00,2017-02-07 21:51:00,0:54
ASA288,B738,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 06:21:00,2017-02-08 08:42:00,2:21
N49WC,B350,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 06:22:00,2017-02-08 09:34:00,3:11
WCC49,B350,KSNA,John Wayne,"Santa Ana, CA",KBIH,Bishop,"Bishop, CA",2017-02-08 06:22:00,2017-02-08 07:37:00,1:15
SWA1302,B737,KSMF,Sacramento Intl,"Sacramento, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 06:38:00,2017-02-08 07:44:00,1:06
BLK77,GLF4,KLAS,Harry Reid Intl,"Las Vegas, NV",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 06:41:00,2017-02-08 07:21:00,0:39
ASA540,B738,KPDX,Portland Intl,"Portland, OR",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 06:41:00,2017-02-08 08:44:00,2:03
SKW5871,CRJ7,KSFO,San Francisco Int'l,"San Francisco, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 06:48:00,2017-02-08 07:59:00,1:11
SWA1413,B737,KOAK,Metro Oakland Intl,"Oakland, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 06:54:00,2017-02-08 08:02:00,1:08
SKW3400,E75L,KSJC,San Jose Int'l,"San Jose, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 06:56:00,2017-02-08 08:03:00,1:06
AAL106,B738,KSNA,John Wayne,"Santa Ana, CA",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-08 07:00:00,2017-02-08 08:59:00,0:59
SWA1190,B737,KSNA,John Wayne,"Santa Ana, CA",KOAK,Metro Oakland Intl,"Oakland, CA",2017-02-08 07:02:00,2017-02-08 08:04:00,1:02
AAL1040,B738,KSNA,John Wayne,"Santa Ana, CA",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-08 07:03:00,2017-02-08 11:30:00,2:27
SWA1291,B737,KSFO,San Francisco Int'l,"San Francisco, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 07:06:00,2017-02-08 08:10:00,1:04
SWA1626,B737,KSNA,John Wayne,"Santa Ana, CA",KDEN,Denver Intl,"Denver, CO",2017-02-08 07:06:00,2017-02-08 09:52:00,1:46
ASA519,B738,KSNA,John Wayne,"Santa Ana, CA",KSEA,Seattle-Tacoma Intl,"Seattle, WA",2017-02-08 07:08:00,2017-02-08 09:29:00,2:21
DAL1172,B752,KSNA,John Wayne,"Santa Ana, CA",KATL,Hartsfield-Jackson Intl,"Atlanta, GA",2017-02-08 07:09:00,2017-02-08 13:47:00,3:38
UAL322,B738,KSNA,John Wayne,"Santa Ana, CA",KSFO,San Francisco Int'l,"San Francisco, CA",2017-02-08 07:11:00,2017-02-08 08:18:00,1:07
N95LL,C25B,KLGB,Daugherty Field,"Long Beach, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 07:12:00,2017-02-08 07:24:00,0:11
N308GT,C25B,KBFL,Meadows Fld,"Bakersfield, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 07:12:00,2017-02-08 07:52:00,0:40
N896JH,E55P,KSNA,John Wayne,"Santa Ana, CA",KFTG,,,2017-02-08 07:13:00,2017-02-08 17:06:00,1:53
AAL1342,B738,KSNA,John Wayne,"Santa Ana, CA",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-08 07:15:00,2017-02-08 11:37:00,2:22
DAL805,B712,KSNA,John Wayne,"Santa Ana, CA",KSLC,Salt Lake City Intl,"Salt Lake City, UT",2017-02-08 07:17:00,2017-02-08 09:43:00,1:26
SWA653,B737,KSNA,John Wayne,"Santa Ana, CA",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-08 07:23:00,2017-02-08 08:07:00,0:44
N106CJ,C525,KEUG,Mahlon Sweet Fld,"Eugene, OR",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 07:25:00,2017-02-08 09:38:00,2:13
KFB22,C550,KSNA,John Wayne,"Santa Ana, CA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 07:25:00,2017-02-08 09:59:00,1:34
N574JS,E50P,L 34.32771 -117.73940,"Upland, CA","Upland, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 07:26:00,2017-02-08 11:42:00,4:15
SWA1530,B737,KSNA,John Wayne,"Santa Ana, CA",KSMF,Sacramento Intl,"Sacramento, CA",2017-02-08 07:27:00,2017-02-08 08:39:00,1:11
AAL1298,B738,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 07:28:00,2017-02-08 08:24:00,2:56
SWA1554,B737,KSNA,John Wayne,"Santa Ana, CA",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-08 07:29:00,2017-02-08 09:15:00,0:46
BLK24,GLF4,KSNA,John Wayne,"Santa Ana, CA",KTEB,Teterboro,"Teterboro, NJ",2017-02-08 07:30:00,2017-02-08 15:00:00,4:29
BLK64,F900,KSNA,John Wayne,"Santa Ana, CA",KHOU,William P Hobby,"Houston, TX",2017-02-08 07:31:00,2017-02-08 12:12:00,2:41
BLK46,C680,KSNA,John Wayne,"Santa Ana, CA",KBFI,Boeing Field Intl,"Seattle, WA",2017-02-08 07:37:00,2017-02-08 10:10:00,2:32
SWA1230,B737,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 07:37:00,2017-02-08 07:36:00,0:59
BLK76,F2TH,KSDL,Scottsdale,"Scottsdale, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 07:40:00,2017-02-08 07:38:00,0:58
CPZ5855,E170,KSNA,John Wayne,"Santa Ana, CA",KSEA,Seattle-Tacoma Intl,"Seattle, WA",2017-02-08 07:40:00,2017-02-08 10:06:00,2:26
N300LV,CL30,KDAL,Dallas Love Fld,"Dallas, TX",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 07:40:00,2017-02-08 08:46:00,3:06
N33FW,C525,KSMX,Santa Maria,"Santa Maria, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 07:41:00,2017-02-08 08:22:00,0:41
SWA1301,B737,KSNA,John Wayne,"Santa Ana, CA",KSJC,San Jose Int'l,"San Jose, CA",2017-02-08 07:43:00,2017-02-08 08:42:00,0:59
ASA506,B738,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 07:47:00,2017-02-08 10:02:00,2:15
UAL1611,B737,KSNA,John Wayne,"Santa Ana, CA",KORD,Chicago O'Hare Intl,"Chicago, IL",2017-02-08 07:54:00,2017-02-08 13:11:00,3:17
SWA1722,B737,KSJC,San Jose Int'l,"San Jose, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 08:04:00,2017-02-08 09:00:00,0:56
ASA527,B738,KSNA,John Wayne,"Santa Ana, CA",KSEA,Seattle-Tacoma Intl,"Seattle, WA",2017-02-08 08:05:00,2017-02-08 10:35:00,2:29
N95LL,C25B,KSNA,John Wayne,"Santa Ana, CA",KMRY,Monterey Rgnl,"Monterey, CA",2017-02-08 08:07:00,2017-02-08 09:08:00,1:01
BLK78,H25B,KSNA,John Wayne,"Santa Ana, CA",KOAK,Metro Oakland Intl,"Oakland, CA",2017-02-08 08:10:00,2017-02-08 09:18:00,1:07
DJR429,C25B,KSNA,John Wayne,"Santa Ana, CA",KOLS,Nogales Intl,"Nogales, AZ",2017-02-08 08:12:00,2017-02-08 10:15:00,1:03
N999DM,C421,KSBA,Santa Barbara Muni,"Santa Barbara, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 08:13:00,2017-02-08 08:55:00,0:42
UAL462,A320,KSNA,John Wayne,"Santa Ana, CA",KIAH,Houston Bush Int'ctl,"Houston, TX",2017-02-08 08:18:00,2017-02-08 12:51:00,2:33
SWA4613,B737,KSMF,Sacramento Intl,"Sacramento, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 08:19:00,2017-02-08 09:27:00,1:08
WCC49,B350,KBIH,Bishop,"Bishop, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 08:20:00,2017-02-08 09:35:00,1:14
N308GT,C25B,KSNA,John Wayne,"Santa Ana, CA",KJAC,Jackson Hole,"Jackson, WY",2017-02-08 08:23:00,2017-02-08 11:26:00,2:02
SWA1230,B737,KSNA,John Wayne,"Santa Ana, CA",KSJC,San Jose Int'l,"San Jose, CA",2017-02-08 08:28:00,2017-02-08 09:27:00,0:59
N555DQ,TBM8,KSNA,John Wayne,"Santa Ana, CA",KCXP,Carson City,"Carson City, NV",2017-02-08 08:30:00,2017-02-08 09:59:00,1:29
UAL1923,B737,KSNA,John Wayne,"Santa Ana, CA",KEWR,Newark Liberty Intl,"Newark, NJ",2017-02-08 08:32:00,2017-02-08 16:08:00,4:36
N922AZ,BE20,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 08:32:00,2017-02-08 09:01:00,1:29
DAL1883,B752,KSNA,John Wayne,"Santa Ana, CA",KATL,Hartsfield-Jackson Intl,"Atlanta, GA",2017-02-08 08:34:00,2017-02-08 15:11:00,3:37
CPZ5757,E170,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 08:35:00,2017-02-08 10:56:00,2:21
DAL140,A319,KSNA,John Wayne,"Santa Ana, CA",KMSP,Minneapolis/St Paul Intl,"Minneapolis, MN",2017-02-08 08:36:00,2017-02-08 13:57:00,3:21
EJA899,H25B,KSNA,John Wayne,"Santa Ana, CA",KSBA,Santa Barbara Muni,"Santa Barbara, CA",2017-02-08 08:38:00,2017-02-08 09:18:00,0:39
SWA1302,B737,KSNA,John Wayne,"Santa Ana, CA",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-08 08:39:00,2017-02-08 10:27:00,0:48
BLK75,FA50,KHPN,Westchester County,"White Plains, NY",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 08:40:00,2017-02-08 11:42:00,6:02
N61FF,CL60,KSNA,John Wayne,"Santa Ana, CA",KOAK,Metro Oakland Intl,"Oakland, CA",2017-02-08 08:43:00,2017-02-08 09:43:00,1:00
EJA365,C680,KSNA,John Wayne,"Santa Ana, CA",KGEG,Spokane Intl,"Spokane, WA",2017-02-08 08:45:00,2017-02-08 10:58:00,2:13
AAL1205,B738,KSNA,John Wayne,"Santa Ana, CA",KORD,Chicago O'Hare Intl,"Chicago, IL",2017-02-08 08:48:00,2017-02-08 14:03:00,3:15
DAL1813,B712,KSLC,Salt Lake City Intl,"Salt Lake City, UT",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 08:50:00,2017-02-08 09:21:00,1:31
AAL244,B738,KSNA,John Wayne,"Santa Ana, CA",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-08 08:50:00,2017-02-08 13:25:00,2:35
SWA1533,B737,KSFO,San Francisco Int'l,"San Francisco, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 08:51:00,2017-02-08 09:56:00,1:05
SKW3401,E75L,KSNA,John Wayne,"Santa Ana, CA",KSJC,San Jose Int'l,"San Jose, CA",2017-02-08 08:51:00,2017-02-08 09:57:00,1:05
SWA1388,B737,KDEN,Denver Intl,"Denver, CO",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 08:52:00,2017-02-08 09:58:00,2:05
BLK79,BE40,KSNA,John Wayne,"Santa Ana, CA",KLVK,Livermore Muni,"Livermore, CA",2017-02-08 08:54:00,2017-02-08 09:57:00,1:03
SWA1413,B737,KSNA,John Wayne,"Santa Ana, CA",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-08 08:55:00,2017-02-08 09:40:00,0:45
AAL2431,B738,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 08:55:00,2017-02-08 09:02:00,1:07
BLK80,E550,KLAS,Harry Reid Intl,"Las Vegas, NV",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 08:57:00,2017-02-08 09:40:00,0:43
BLK80,E550,KSNA,John Wayne,"Santa Ana, CA",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-08 08:57:00,2017-02-08 10:01:00,1:04
N6335F,BE9T,KFAT,Fresno Yosemite Intl,"Fresno, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 09:03:00,2017-02-08 10:05:00,1:02
SWA1724,B737,KLAS,Harry Reid Intl,"Las Vegas, NV",KSNA,John Wayne,"Santa Ana, CA",2017-02-08 09:05:00,2017-02-08 09:47:00,0:42
N999DM,C421,KSNA,John Wayne,"Santa Ana, CA",KPOC,Brackett Fld,"La Verne, CA",2017-02-08 09:10:00,2017-02-08 09:26:00,0:16
EJA104,GL5T,KSNA,John Wayne,"Santa Ana, CA",KJAC,Jackson Hole,"Jackson, WY",2017-02-08 09:11:00,2017-02-08 11:58:00,1:47
BLK81,BE35,KSNA,John Wayne,"Santa Ana, CA",KCNO,Chino,"Chino, CA",2017-02-08 09:12:00,2017-02-08 09:37:00,0:24
N236MA,DA40,KSNA,John Wayne,"Santa Ana, CA",KSMO,Santa Monica Muni,"Santa Monica, CA",2017-02-08 09:14:00,2017-02-08 09:53:00,0:39
